SalaryID,PlayerName,SeasonStartYear,Salary,InflationAdjSalary
3456,Kareem Rush,2003,"$1,097,640","$1,623,431"
3457,Joseph Forte,2003,"$1,080,360","$1,597,874"
3458,Kendall Gill,2003,"$1,070,000","$1,582,551"
3459,Calbert Cheaney,2003,"$1,070,000","$1,582,551"
3460,Popeye Jones,2003,"$1,070,000","$1,582,551"
3461,Kenny Anderson,2003,"$1,070,000","$1,582,551"
3462,Olden Polynice,2003,"$1,070,000","$1,582,551"
3463,Bryon Russell,2003,"$1,070,000","$1,582,551"
3464,Horace Grant,2003,"$1,070,000","$1,582,551"
3465,Sean Rooks,2003,"$1,070,000","$1,582,551"
3466,Steve Smith,2003,"$1,070,000","$1,582,551"
3467,Scott Williams,2003,"$1,070,000","$1,582,551"
3468,Anthony Peeler,2003,"$1,070,000","$1,582,551"
3469,Tony Massenburg,2003,"$1,070,000","$1,582,551"
3470,Kevin Willis,2003,"$1,070,000","$1,582,551"
3471,Chris Whitney,2003,"$1,070,000","$1,582,551"
3472,Dahntay Jones,2003,"$1,063,680","$1,573,204"
3473,Qyntel Woods,2003,"$1,053,720","$1,558,473"
3474,Boris Diaw,2003,"$1,021,080","$1,510,197"
3475,Casey Jacobsen,2003,"$1,011,600","$1,496,176"
3476,Dion Glover,2003,"$1,000,000","$1,479,020"
3477,Stephen Jackson,2003,"$1,000,000","$1,479,020"
3478,Monty Williams,2003,"$1,000,000","$1,479,020"
3479,Brandon Armstrong,2003,"$995,650","$1,472,586"
3480,Zoran Planinic,2003,"$980,280","$1,449,853"
3481,Tayshaun Prince,2003,"$971,160","$1,436,365"
3482,Efthimios Rentzias,2003,"$971,160","$1,436,365"
3483,Robert Pack,2003,"$965,610","$1,428,156"
3484,Andrei Kirilenko,2003,"$955,800","$1,413,647"
3485,Mark Blount,2003,"$944,922","$1,397,558"
3486,Travis Outlaw,2003,"$941,040","$1,391,817"
3487,Travis Best,2003,"$938,679","$1,388,325"
3488,Fred Hoiberg,2003,"$938,679","$1,388,325"
3489,Gary Trent,2003,"$938,679","$1,388,325"
3490,Gerald Wallace,2003,"$917,520","$1,357,030"
3491,Brian Cook,2003,"$903,360","$1,336,087"
3492,Frank Williams,2003,"$894,960","$1,323,663"
3493,Rod Strickland,2003,"$887,317","$1,312,359"
3494,Samuel Dalembert,2003,"$887,160","$1,312,127"
3495,Mitchell Butler,2003,"$876,179","$1,295,886"
3496,John Salmons,2003,"$865,320","$1,279,825"
3497,Jamaal Tinsley,2003,"$861,600","$1,274,323"
3498,Primoz Brezec,2003,"$861,600","$1,274,323"
3499,Tony Parker,2003,"$856,200","$1,266,337"
3500,Chris Jefferies,2003,"$840,360","$1,242,909"
3501,Ndudi Ebi,2003,"$838,560","$1,240,247"
3502,Dan Dickau,2003,"$835,200","$1,235,277"
3503,Maciej Lampe,2003,"$829,000","$1,226,107"
3504,Robert Traylor,2003,"$825,000","$1,220,191"
3505,Kendrick Perkins,2003,"$814,320","$1,204,395"
3506,Jacque Vaughn,2003,"$813,679","$1,203,447"
3507,Rick Brunson,2003,"$813,679","$1,203,447"
3508,Darvin Ham,2003,"$813,679","$1,203,447"
3509,Anthony Johnson,2003,"$813,679","$1,203,447"
3510,John Wallace,2003,"$813,679","$1,203,447"
3511,Leandro Barbosa,2003,"$809,280","$1,196,941"
3512,Brian Scalabrine,2003,"$800,000","$1,183,216"
3513,Carlos Arroyo,2003,"$800,000","$1,183,216"
3514,Josh Howard,2003,"$773,400","$1,143,874"
3515,Mark Pope,2003,"$751,179","$1,111,008"
3516,Adrian Griffin,2003,"$751,179","$1,111,008"
3517,Damon Jones,2003,"$751,179","$1,111,008"
3518,Shammond Williams,2003,"$751,179","$1,111,008"
3519,Vladimir Stepania,2003,"$751,179","$1,111,008"
3520,Anthony Carter,2003,"$751,179","$1,111,008"
3521,Bruno Sundov,2003,"$751,159","$1,110,979"
3522,Eddie House,2003,"$750,000","$1,109,265"
3523,Reggie Evans,2003,"$700,000","$1,035,314"
3524,Doug Overton,2003,"$695,844","$1,029,166"
3525,Obinna Ekezie,2003,"$688,679","$1,018,570"
3526,Scott Padgett,2003,"$688,679","$1,018,570"
3527,Rafer Alston,2003,"$688,679","$1,018,570"
3528,Ansu Sesay,2003,"$688,679","$1,018,570"
3529,Amal McCaskill,2003,"$688,679","$1,018,570"
3530,Milt Palacio,2003,"$688,679","$1,018,570"
3531,Raja Bell,2003,"$688,679","$1,018,570"
3532,Oliver Miller,2003,"$686,838","$1,015,847"
3533,Brian Cardinal,2003,"$663,679","$981,594"
3534,Pepe Sanchez,2003,"$663,679","$981,594"
3535,Mark Madsen,2003,"$663,679","$981,594"
3536,Donnell Harvey,2003,"$663,679","$981,594"
3537,Ruben Boumtje-Boumtje,2003,"$663,679","$981,594"
3538,Michael Ruffin,2003,"$663,679","$981,594"
3539,Mike James,2003,"$638,679","$944,619"
3540,Chris Andersen,2003,"$638,679","$944,619"
3541,Jeff Trepagnier,2003,"$638,679","$944,619"
3542,Tremaine Fowlkes,2003,"$638,679","$944,619"
3543,Mike Wilks,2003,"$638,679","$944,619"
3544,Jamison Brewer,2003,"$638,679","$944,619"
3545,Bobby Simmons,2003,"$638,679","$944,619"
3546,Loren Woods,2003,"$638,679","$944,619"
3547,Trenton Hassell,2003,"$638,679","$944,619"
3548,Jabari Smith,2003,"$638,679","$944,619"
3549,Jason Hart,2003,"$638,679","$944,619"
3550,Lonny Baxter,2003,"$636,679","$941,661"
3551,Mengke Bateer,2003,"$636,679","$941,661"
3552,Raul Lopez,2003,"$621,520","$919,240"
3553,Dan Langhi,2003,"$603,786","$893,011"
3554,Sean Marks,2003,"$596,295","$881,932"
3555,Alton Ford,2003,"$586,082","$866,827"
3556,Tamar Slay,2003,"$563,679","$833,692"
3557,Carlos Boozer,2003,"$563,679","$833,692"
3558,JR Bremer,2003,"$563,679","$833,692"
3559,Jamal Sampson,2003,"$563,679","$833,692"
3560,Jannero Pargo,2003,"$563,679","$833,692"
3561,Rasual Butler,2003,"$563,679","$833,692"
3562,Dan Gadzuric,2003,"$563,679","$833,692"
3563,Ronald Murray,2003,"$563,679","$833,692"
3564,Robert Archibald,2003,"$563,679","$833,692"
3565,Sam Clancy,2003,"$563,679","$833,692"
3566,Devin Brown,2003,"$563,679","$833,692"
3567,Roger Mason,2003,"$563,679","$833,692"
3568,Mikki Moore,2003,"$513,000","$758,737"
3569,Zendon Hamilton,2003,"$485,619","$718,240"
3570,Muggsy Bogues,2003,"$437,420","$646,952"
3571,Travis Hansen,2003,"$366,931","$542,698"
3572,Brandon Hunter,2003,"$366,931","$542,698"
3573,Linton Johnson,2003,"$366,931","$542,698"
3574,Jason Kapono,2003,"$366,931","$542,698"
3575,Jon Stefansson,2003,"$366,931","$542,698"
3576,Marquis Daniels,2003,"$366,931","$542,698"
3577,Francisco Elson,2003,"$366,931","$542,698"
3578,James Jones,2003,"$366,931","$542,698"
3579,Josh Moore,2003,"$366,931","$542,698"
3580,Luke Walton,2003,"$366,931","$542,698"
3581,Theron Smith,2003,"$366,931","$542,698"
3582,Jerome Beasley,2003,"$366,931","$542,698"
3583,Udonis Haslem,2003,"$366,931","$542,698"
3584,Keith McLeod,2003,"$366,931","$542,698"
3585,Richie Frahm,2003,"$366,931","$542,698"
3586,Keith Bogans,2003,"$366,931","$542,698"
3587,Zaza Pachulia,2003,"$366,931","$542,698"
3588,Kyle Korver,2003,"$366,931","$542,698"
3589,Willie Green,2003,"$366,931","$542,698"
3590,Darius Songaila,2003,"$366,931","$542,698"
3591,Alex Garcia,2003,"$366,931","$542,698"
3592,Ben Handlogten,2003,"$366,931","$542,698"
3593,Maurice Williams,2003,"$366,931","$542,698"
3594,Steve Blake,2003,"$366,931","$542,698"
3595,Paul Grant,2003,"$350,581","$518,516"
3596,Matt Carroll,2003,"$349,032","$516,225"
3597,Kaniel Dickens,2003,"$264,011","$390,477"
3598,Cherokee Parks,2003,"$228,946","$338,615"
3599,Tyrone Hill,2003,"$221,829","$328,089"
3600,Damone Brown,2003,"$202,508","$299,513"
3601,Quincy Lewis,2003,"$202,341","$299,266"
3602,Ben Davis,2003,"$176,369","$260,853"
3603,Rodney Buford,2003,"$145,686","$215,472"
3604,Tracy Murray,2003,"$143,537","$212,294"
3605,Slavko Vranes,2003,"$129,768","$191,929"
3606,Sean Lampley,2003,"$89,364","$132,171"
3607,Shane Heal,2003,"$75,615","$111,836"
3608,Torraye Braggs,2003,"$53,697","$79,418"
3609,Britton Johnsen,2003,"$44,748","$66,183"
3610,Jelani McCoy,2003,"$36,643","$54,195"
3611,Derrick Dial,2003,"$32,375","$47,883"
3612,Shaquille O'Neal,2004,"$27,696,430","$39,667,945"
3613,Dikembe Mutombo,2004,"$19,485,719","$27,908,233"
3614,Allan Houston,2004,"$17,531,250","$25,108,964"
3615,Chris Webber,2004,"$17,531,250","$25,108,964"
3616,Kevin Garnett,2004,"$16,000,000","$22,915,846"
3617,Jason Kidd,2004,"$14,796,000","$21,191,428"
3618,Jermaine O'Neal,2004,"$14,796,000","$21,191,428"
3619,Antoine Walker,2004,"$14,625,000","$20,946,515"
3620,Zydrunas Ilgauskas,2004,"$14,625,000","$20,946,515"
3621,Latrell Sprewell,2004,"$14,625,000","$20,946,515"
3622,Anfernee Hardaway,2004,"$14,625,000","$20,946,515"
3623,Stephon Marbury,2004,"$14,625,000","$20,946,515"
3624,Ray Allen,2004,"$14,625,000","$20,946,515"
3625,Allen Iverson,2004,"$14,625,000","$20,946,515"
3626,Shareef Abdur-Rahim,2004,"$14,625,000","$20,946,515"
3627,Michael Finley,2004,"$14,609,375","$20,924,136"
3628,Tracy McGrady,2004,"$14,487,000","$20,748,866"
3629,Keith Van Horn,2004,"$14,487,000","$20,748,866"
3630,Grant Hill,2004,"$14,487,000","$20,748,866"
3631,Jalen Rose,2004,"$14,487,000","$20,748,866"
3632,Tim Duncan,2004,"$14,260,641","$20,424,665"
3633,Kobe Bryant,2004,"$14,175,000","$20,302,007"
3634,Eddie Jones,2004,"$13,455,000","$19,270,794"
3635,Brian Grant,2004,"$13,233,434","$18,953,458"
3636,Antonio Davis,2004,"$12,925,000","$18,511,706"
3637,Tim Thomas,2004,"$12,900,000","$18,475,900"
3638,Paul Pierce,2004,"$12,584,688","$18,024,298"
3639,Vince Carter,2004,"$12,584,688","$18,024,298"
3640,Dirk Nowitzki,2004,"$12,584,688","$18,024,298"
3641,Antawn Jamison,2004,"$12,584,688","$18,024,298"
3642,Damon Stoudamire,2004,"$12,500,000","$17,903,004"
3643,Baron Davis,2004,"$12,330,000","$17,659,523"
3644,Steve Francis,2004,"$12,330,000","$17,659,523"
3645,Shawn Marion,2004,"$12,330,000","$17,659,523"
3646,Glenn Robinson,2004,"$12,071,250","$17,288,931"
3647,Elton Brand,2004,"$12,056,000","$17,267,090"
3648,Nick Van Exel,2004,"$11,933,252","$17,091,285"
3649,Carlos Boozer,2004,"$10,967,500","$15,708,096"
3650,Theo Ratliff,2004,"$10,937,500","$15,665,129"
3651,Lamar Odom,2004,"$10,548,596","$15,108,125"
3652,Mike Bibby,2004,"$10,500,000","$15,038,523"
3653,Dale Davis,2004,"$10,068,750","$14,420,870"
3654,Rasheed Wallace,2004,"$9,720,000","$13,921,376"
3655,Raef LaFrentz,2004,"$9,714,538","$13,913,553"
3656,Kerry Kittles,2004,"$9,566,667","$13,701,766"
3657,Kenyon Martin,2004,"$9,454,546","$13,541,182"
3658,Gilbert Arenas,2004,"$9,389,600","$13,448,164"
3659,Jamal Mashburn,2004,"$9,300,000","$13,319,835"
3660,Wally Szczerbiak,2004,"$9,000,000","$12,890,163"
3661,Vin Baker,2004,"$8,833,333","$12,651,455"
3662,Steve Nash,2004,"$8,750,000","$12,532,103"
3663,Jamaal Magloire,2004,"$8,533,333","$12,221,784"
3664,Marcus Camby,2004,"$8,500,000","$12,174,043"
3665,Maurice Taylor,2004,"$8,450,000","$12,102,431"
3666,Derek Anderson,2004,"$8,443,500","$12,093,121"
3667,Alan Henderson,2004,"$8,273,125","$11,849,103"
3668,Austin Croshere,2004,"$8,260,000","$11,830,305"
3669,Shandon Anderson,2004,"$8,173,699","$11,706,700"
3670,PJ Brown,2004,"$8,000,000","$11,457,923"
3671,Kelvin Cato,2004,"$7,992,000","$11,446,465"
3672,Brad Miller,2004,"$7,875,000","$11,278,892"
3673,Richard Hamilton,2004,"$7,812,500","$11,189,377"
3674,Rashard Lewis,2004,"$7,792,208","$11,160,314"
3675,Erick Dampier,2004,"$7,700,000","$11,028,250"
3676,Bonzi Wells,2004,"$7,700,000","$11,028,250"
3677,Bo Outlaw,2004,"$7,632,904","$10,932,152"
3678,Doug Christie,2004,"$7,550,000","$10,813,414"
3679,Jason Terry,2004,"$7,500,000","$10,741,802"
3680,Mehmet Okur,2004,"$7,500,000","$10,741,802"
3681,Jerry Stackhouse,2004,"$7,437,500","$10,652,287"
3682,Andre Miller,2004,"$7,366,667","$10,550,837"
3683,Lorenzen Wright,2004,"$7,150,000","$10,240,518"
3684,Ben Wallace,2004,"$7,000,000","$10,025,682"
3685,Corey Maggette,2004,"$7,000,000","$10,025,682"
3686,Jason Williams,2004,"$6,875,000","$9,846,652"
3687,Predrag Stojakovic,2004,"$6,875,000","$9,846,652"
3688,Tariq Abdul-Wahad,2004,"$6,750,000","$9,667,622"
3689,Darius Miles,2004,"$6,750,000","$9,667,622"
3690,Manu Ginobili,2004,"$6,603,500","$9,457,799"
3691,Christian Laettner,2004,"$6,600,000","$9,452,786"
3692,Desmond Mason,2004,"$6,529,630","$9,351,999"
3693,Jonathan Bender,2004,"$6,525,000","$9,345,368"
3694,Adonal Foyle,2004,"$6,500,000","$9,309,562"
3695,Al Harrington,2004,"$6,325,000","$9,058,920"
3696,Howard Eisley,2004,"$6,301,923","$9,025,868"
3697,Sam Cassell,2004,"$6,250,000","$8,951,502"
3698,Vitaly Potapenko,2004,"$6,191,250","$8,867,358"
3699,Jerome Williams,2004,"$6,187,500","$8,861,987"
3700,Jahidi White,2004,"$6,166,466","$8,831,861"
3701,Radoslav Nesterovic,2004,"$6,160,000","$8,822,600"
3702,Metta World Peace,2004,"$6,157,895","$8,819,585"
3703,Mike Miller,2004,"$6,000,000","$8,593,442"
3704,Kenny Thomas,2004,"$6,000,000","$8,593,442"
3705,Stromile Swift,2004,"$5,993,105","$8,583,566"
3706,Calvin Booth,2004,"$5,900,700","$8,451,220"
3707,Clarence Weatherspoon,2004,"$5,899,400","$8,449,358"
3708,Joe Smith,2004,"$5,899,400","$8,449,358"
3709,Todd MacCulloch,2004,"$5,899,400","$8,449,358"
3710,Ruben Patterson,2004,"$5,899,400","$8,449,358"
3711,Kurt Thomas,2004,"$5,884,500","$8,428,018"
3712,Cuttino Mobley,2004,"$5,884,500","$8,428,018"
3713,Alvin Williams,2004,"$5,850,000","$8,378,606"
3714,Danny Fortson,2004,"$5,818,136","$8,332,969"
3715,Quentin Richardson,2004,"$5,800,000","$8,306,994"
3716,Scot Pollard,2004,"$5,792,250","$8,295,894"
3717,Jamal Crawford,2004,"$5,760,000","$8,249,704"
3718,Reggie Miller,2004,"$5,500,000","$7,877,322"
3719,Aaron McKie,2004,"$5,500,000","$7,877,322"
3720,Corliss Williamson,2004,"$5,500,000","$7,877,322"
3721,Malik Rose,2004,"$5,462,500","$7,823,613"
3722,Ricky Davis,2004,"$5,455,200","$7,813,157"
3723,Chauncey Billups,2004,"$5,455,200","$7,813,157"
3724,Jerome James,2004,"$5,455,200","$7,813,157"
3725,Larry Hughes,2004,"$5,455,200","$7,813,157"
3726,Gary Payton,2004,"$5,408,700","$7,746,558"
3727,Scottie Pippen,2004,"$5,408,700","$7,746,558"
3728,Juwan Howard,2004,"$5,408,700","$7,746,558"
3729,James Posey,2004,"$5,408,700","$7,746,558"
3730,Michael Olowokandi,2004,"$5,408,700","$7,746,558"
3731,Alonzo Mourning,2004,"$5,408,700","$7,746,558"
3732,Kwame Brown,2004,"$5,361,873","$7,679,491"
3733,Clifford Robinson,2004,"$5,287,500","$7,572,971"
3734,Nazr Mohammed,2004,"$5,250,000","$7,519,261"
3735,Stephen Jackson,2004,"$5,100,000","$7,304,425"
3736,Eddie Robinson,2004,"$5,055,556","$7,240,771"
3737,Donyell Marshall,2004,"$5,023,850","$7,195,360"
3738,Mark Blount,2004,"$4,903,000","$7,022,274"
3739,Marquis Daniels,2004,"$4,903,000","$7,022,274"
3740,Antonio McDyess,2004,"$4,903,000","$7,022,274"
3741,Derek Fisher,2004,"$4,903,000","$7,022,274"
3742,Vlade Divac,2004,"$4,903,000","$7,022,274"
3743,Brian Cardinal,2004,"$4,903,000","$7,022,274"
3744,Troy Hudson,2004,"$4,903,000","$7,022,274"
3745,Hidayet Turkoglu,2004,"$4,903,000","$7,022,274"
3746,Etan Thomas,2004,"$4,903,000","$7,022,274"
3747,Eric Snow,2004,"$4,875,000","$6,982,171"
3748,Lamond Murray,2004,"$4,875,000","$6,982,171"
3749,Ervin Johnson,2004,"$4,837,633","$6,928,653"
3750,Tyson Chandler,2004,"$4,801,102","$6,876,332"
3751,Michael Stewart,2004,"$4,800,000","$6,874,753"
3752,Rick Fox,2004,"$4,800,000","$6,874,753"
3753,Tony Battie,2004,"$4,800,000","$6,874,753"
3754,Anthony Mason,2004,"$4,710,435","$6,746,475"
3755,Matt Harpring,2004,"$4,690,000","$6,717,207"
3756,Devean George,2004,"$4,546,000","$6,510,964"
3757,Derrick Coleman,2004,"$4,500,000","$6,445,081"
3758,Jeff Foster,2004,"$4,500,000","$6,445,081"
3759,Brian Skinner,2004,"$4,500,000","$6,445,081"
3760,David Wesley,2004,"$4,455,000","$6,380,630"
3761,Yao Ming,2004,"$4,436,880","$6,354,678"
3762,Elden Campbell,2004,"$4,400,000","$6,301,857"
3763,Morris Peterson,2004,"$4,400,000","$6,301,857"
3764,Trenton Hassell,2004,"$4,350,000","$6,230,245"
3765,LeBron James,2004,"$4,320,360","$6,187,794"
3766,Pau Gasol,2004,"$4,318,481","$6,185,102"
3767,Brent Barry,2004,"$4,264,900","$6,108,361"
3768,Marc Jackson,2004,"$4,225,000","$6,051,215"
3769,Chucky Atkins,2004,"$4,200,000","$6,015,409"
3770,Dwight Howard,2004,"$4,179,720","$5,986,363"
3771,Jason Caffey,2004,"$4,148,148","$5,941,145"
3772,Shawn Bradley,2004,"$4,000,000","$5,728,961"
3773,Greg Ostertag,2004,"$4,000,000","$5,728,961"
3774,Carlos Arroyo,2004,"$4,000,000","$5,728,961"
3775,Gordan Giricek,2004,"$4,000,000","$5,728,961"
3776,Eddy Curry,2004,"$3,896,402","$5,580,584"
3777,Darko Milicic,2004,"$3,865,440","$5,536,239"
3778,Moochie Norris,2004,"$3,850,000","$5,514,125"
3779,Eduardo Najera,2004,"$3,809,524","$5,456,154"
3780,Aaron Williams,2004,"$3,790,257","$5,428,559"
3781,Emeka Okafor,2004,"$3,739,680","$5,356,120"
3782,Jeff McInnis,2004,"$3,600,000","$5,156,065"
3783,Eric Williams,2004,"$3,580,000","$5,127,420"
3784,Mike Dunleavy,2004,"$3,565,080","$5,106,051"
3785,Jason Richardson,2004,"$3,534,018","$5,061,563"
3786,Rafer Alston,2004,"$3,500,000","$5,012,841"
3787,Carmelo Anthony,2004,"$3,471,360","$4,971,821"
3788,Evan Eschmeyer,2004,"$3,407,655","$4,880,581"
3789,Chris Mihm,2004,"$3,371,393","$4,828,645"
3790,Ben Gordon,2004,"$3,358,320","$4,809,921"
3791,Speedy Claxton,2004,"$3,300,000","$4,726,393"
3792,Chris Crawford,2004,"$3,250,000","$4,654,781"
3793,Voshon Lenard,2004,"$3,250,000","$4,654,781"
3794,Matt Maloney,2004,"$3,237,500","$4,636,878"
3795,Drew Gooden,2004,"$3,214,080","$4,603,335"
3796,Shane Battier,2004,"$3,212,402","$4,600,931"
3797,Bob Sura,2004,"$3,200,000","$4,583,169"
3798,Othella Harrington,2004,"$3,150,000","$4,511,557"
3799,Bobby Jackson,2004,"$3,150,000","$4,511,557"
3800,Chris Bosh,2004,"$3,129,720","$4,482,511"
3801,Mike James,2004,"$3,100,000","$4,439,945"
3802,Shaun Livingston,2004,"$3,027,840","$4,336,594"
3803,Stanislav Medvedenko,2004,"$3,000,000","$4,296,721"
3804,Michael Redd,2004,"$3,000,000","$4,296,721"
3805,Toni Kukoc,2004,"$3,000,000","$4,296,721"
3806,George Lynch,2004,"$3,000,000","$4,296,721"
3807,Arvydas Sabonis,2004,"$3,000,000","$4,296,721"
3808,Bruce Bowen,2004,"$3,000,000","$4,296,721"
3809,Pat Garrity,2004,"$2,937,500","$4,207,206"
3810,Nikoloz Tskitishvili,2004,"$2,910,600","$4,168,678"
3811,Iakovos Tsakalidis,2004,"$2,900,000","$4,153,497"
3812,Dwyane Wade,2004,"$2,834,160","$4,059,198"
3813,Eric Piatkowski,2004,"$2,750,000","$3,938,661"
3814,Devin Harris,2004,"$2,741,880","$3,927,031"
3815,Ira Newble,2004,"$2,704,350","$3,873,279"
3816,Kevin Ollie,2004,"$2,704,350","$3,873,279"
3817,Tony Delk,2004,"$2,700,000","$3,867,049"
3818,Tom Gugliotta,2004,"$2,700,000","$3,867,049"
3819,Rodney Rogers,2004,"$2,700,000","$3,867,049"
3820,DeSagana Diop,2004,"$2,695,164","$3,860,122"
3821,Greg Buckner,2004,"$2,647,824","$3,792,320"
3822,Dajuan Wagner,2004,"$2,643,600","$3,786,270"
3823,Chris Kaman,2004,"$2,574,240","$3,686,930"
3824,Predrag Drobnjak,2004,"$2,550,000","$3,652,212"
3825,Andres Nocioni,2004,"$2,525,000","$3,616,406"
3826,Damon Jones,2004,"$2,503,000","$3,584,897"
3827,Lucious Harris,2004,"$2,500,000","$3,580,600"
3828,Earl Boykins,2004,"$2,500,000","$3,580,600"
3829,Zeljko Rebraca,2004,"$2,500,000","$3,580,600"
3830,Andrew DeClercq,2004,"$2,500,000","$3,580,600"
3831,DeShawn Stevenson,2004,"$2,500,000","$3,580,600"
3832,Josh Childress,2004,"$2,490,360","$3,566,794"
3833,Jim Jackson,2004,"$2,420,000","$3,466,021"
3834,Michael Doleac,2004,"$2,400,000","$3,437,376"
3835,Joe Johnson,2004,"$2,358,954","$3,378,589"
3836,Kirk Hinrich,2004,"$2,349,840","$3,365,535"
3837,Kedrick Brown,2004,"$2,332,388","$3,340,540"
3838,Vladimir Radmanovic,2004,"$2,300,984","$3,295,562"
3839,Darrell Armstrong,2004,"$2,275,000","$3,258,346"
3840,Luol Deng,2004,"$2,273,400","$3,256,055"
3841,Richard Jefferson,2004,"$2,266,794","$3,246,593"
3842,Nenê,2004,"$2,260,280","$3,237,264"
3843,Troy Murphy,2004,"$2,231,808","$3,196,485"
3844,Chris Wilcox,2004,"$2,210,880","$3,166,511"
3845,Anthony Johnson,2004,"$2,200,000","$3,150,928"
3846,Antonio Daniels,2004,"$2,200,000","$3,150,928"
3847,TJ Ford,2004,"$2,152,800","$3,083,327"
3848,Marko Jaric,2004,"$2,100,000","$3,007,704"
3849,Rafael Araujo,2004,"$2,082,720","$2,982,955"
3850,Amare Stoudemire,2004,"$2,032,200","$2,910,598"
3851,Mike Sweetney,2004,"$1,978,920","$2,834,289"
3852,Marcus Haislip,2004,"$1,976,380","$2,830,650"
3853,Nick Collison,2004,"$1,969,680","$2,821,055"
3854,Malik Allen,2004,"$1,950,625","$2,793,763"
3855,Caron Butler,2004,"$1,930,680","$2,765,197"
3856,Andre Iguodala,2004,"$1,914,480","$2,741,995"
3857,Jason Collins,2004,"$1,887,864","$2,703,875"
3858,Jarvis Hayes,2004,"$1,879,920","$2,692,497"
3859,Jared Jeffries,2004,"$1,834,080","$2,626,843"
3860,Luke Jackson,2004,"$1,818,720","$2,604,844"
3861,Jon Barry,2004,"$1,800,000","$2,578,032"
3862,Rodney White,2004,"$1,797,845","$2,574,946"
3863,Mickael Pietrus,2004,"$1,785,960","$2,557,924"
3864,Jerome Moiso,2004,"$1,760,000","$2,520,743"
3865,Melvin Ely,2004,"$1,742,400","$2,495,535"
3866,Brendan Haywood,2004,"$1,735,305","$2,485,373"
3867,Andris Biedrins,2004,"$1,727,760","$2,474,567"
3868,Steven Hunter,2004,"$1,720,046","$2,463,518"
3869,Cezary Trybanski,2004,"$1,700,000","$2,434,808"
3870,Charlie Ward,2004,"$1,700,000","$2,434,808"
3871,Jarron Collins,2004,"$1,700,000","$2,434,808"
3872,Jumaine Jones,2004,"$1,687,500","$2,416,905"
3873,Jake Voskuhl,2004,"$1,687,500","$2,416,905"
3874,Andrei Kirilenko,2004,"$1,671,694","$2,394,267"
3875,Gerald Wallace,2004,"$1,652,453","$2,366,709"
3876,Erick Strickland,2004,"$1,650,000","$2,363,196"
3877,Robert Swift,2004,"$1,641,360","$2,350,822"
3878,Marcus Banks,2004,"$1,611,840","$2,308,542"
3879,Ron Mercer,2004,"$1,600,000","$2,291,584"
3880,Robert Traylor,2004,"$1,600,000","$2,291,584"
3881,Scott Williams,2004,"$1,600,000","$2,291,584"
3882,Lindsey Hunter,2004,"$1,600,000","$2,291,584"
3883,Calbert Cheaney,2004,"$1,600,000","$2,291,584"
3884,Tyronn Lue,2004,"$1,600,000","$2,291,584"
3885,Wesley Person,2004,"$1,600,000","$2,291,584"
3886,Maurice Williams,2004,"$1,600,000","$2,291,584"
3887,Fred Hoiberg,2004,"$1,600,000","$2,291,584"
3888,Chris Andersen,2004,"$1,600,000","$2,291,584"
3889,Ibo Kutluay,2004,"$1,600,000","$2,291,584"
3890,Darius Songaila,2004,"$1,600,000","$2,291,584"
3891,Anthony Peeler,2004,"$1,600,000","$2,291,584"
3892,Samuel Dalembert,2004,"$1,599,549","$2,290,938"
3893,Fred Jones,2004,"$1,572,480","$2,252,169"
3894,Sebastian Telfair,2004,"$1,559,280","$2,233,263"
3895,Primoz Brezec,2004,"$1,554,326","$2,226,168"
3896,Jamaal Tinsley,2004,"$1,554,326","$2,226,168"
3897,Jay Williams,2004,"$1,550,551","$2,220,761"
3898,Tony Parker,2004,"$1,545,441","$2,213,443"
3899,Luke Ridnour,2004,"$1,531,200","$2,193,046"
3900,Zach Randolph,2004,"$1,504,272","$2,154,479"
3901,Jason Collier,2004,"$1,500,000","$2,148,360"
3902,Joel Przybilla,2004,"$1,500,000","$2,148,360"
3903,Bostjan Nachbar,2004,"$1,493,880","$2,139,595"
3904,Kris Humphries,2004,"$1,481,400","$2,121,720"
3905,Earl Watson,2004,"$1,458,000","$2,088,206"
3906,Reece Gaines,2004,"$1,454,640","$2,083,394"
3907,Mike Wilks,2004,"$1,440,092","$2,062,556"
3908,Jiri Welsch,2004,"$1,419,240","$2,032,692"
3909,Al Jefferson,2004,"$1,407,240","$2,015,505"
3910,Jason Hart,2004,"$1,400,000","$2,005,136"
3911,Eddie House,2004,"$1,388,327","$1,988,417"
3912,Troy Bell,2004,"$1,381,920","$1,979,241"
3913,Juan Dixon,2004,"$1,348,200","$1,930,946"
3914,Walter McCarty,2004,"$1,337,500","$1,915,621"
3915,Kirk Snyder,2004,"$1,336,920","$1,914,790"
3916,Daniel Santiago,2004,"$1,320,000","$1,890,557"
3917,Raja Bell,2004,"$1,320,000","$1,890,557"
3918,Zarko Cabarkapa,2004,"$1,312,800","$1,880,245"
3919,Kevin Willis,2004,"$1,300,000","$1,861,912"
3920,Curtis Borchardt,2004,"$1,280,880","$1,834,528"
3921,Nate Huffman,2004,"$1,280,000","$1,833,267"
3922,Josh Smith,2004,"$1,270,080","$1,819,059"
3923,David West,2004,"$1,247,160","$1,786,232"
3924,Ryan Humphrey,2004,"$1,223,160","$1,751,859"
3925,JR Smith,2004,"$1,206,600","$1,728,141"
3926,Rasual Butler,2004,"$1,200,000","$1,718,688"
3927,John Amaechi,2004,"$1,200,000","$1,718,688"
