JumpballID,GameID,JumpballAwayPlayer,JumpballHomePlayer,JumpballPoss
2954028,24897,,,
2954029,24897,,,
2954030,24897,,,
2954031,24897,,,
2954032,24897,,,
2954033,24897,,,
2954034,24897,,,
2954035,24897,,,
2954036,24897,,,
2954037,24897,,,
2954038,24897,,,
2954039,24897,,,
2954040,24897,,,
2954041,24897,,,
2954042,24897,,,
2954043,24897,,,
2954044,24897,,,
2954045,24897,,,
2954046,24897,,,
2954047,24897,,,
2954048,24897,,,
2954049,24897,,,
2954050,24897,,,
2954051,24897,,,
2954052,24897,,,
2954053,24897,,,
2954054,24897,,,
2954055,24897,,,
2954056,24897,,,
2954057,24897,,,
2954058,24897,,,
2954059,24897,,,
2954060,24897,,,
2954061,24897,,,
2954062,24897,,,
2954063,24897,,,
2954064,24897,,,
2954065,24897,,,
2954066,24897,,,
2954067,24897,,,
2954068,24897,,,
2954069,24897,,,
2954070,24897,,,
2954071,24897,,,
2954072,24897,,,
2954073,24897,,,
2954074,24897,,,
2954075,24897,,,
2954076,24897,,,
2954077,24897,,,
2954078,24897,,,
2954079,24897,,,
2954080,24897,,,
2954081,24897,,,
2954082,24897,,,
2954083,24897,,,
2954084,24897,,,
2954085,24897,,,
2954086,24897,,,
2954087,24897,,,
2954088,24897,,,
2954089,24897,,,
2954090,24897,,,
2954091,24897,,,
2954092,24897,,,
2954093,24897,,,
2954094,24897,,,
2954095,24897,,,
2954096,24897,,,
2954097,24897,,,
2954098,24897,,,
2954099,24897,,,
2954100,24897,,,
2954101,24897,,,
2954102,24897,,,
2954103,24897,,,
2954104,24897,,,
2954105,24897,,,
2954106,24897,,,
2954107,24897,,,
2954108,24897,,,
2954109,24897,,,
2954110,24897,,,
2954111,24897,,,
2954112,24897,,,
2954113,24897,,,
2954114,24897,,,
2954115,24897,,,
2954116,24897,,,
2954117,24897,,,
2954118,24897,,,
2954119,24897,,,
2954120,24897,,,
2954121,24897,,,
2954122,24897,,,
2954123,24897,,,
2954124,24897,,,
2954125,24897,,,
2954126,24897,,,
2954127,24897,,,
2954128,24897,,,
2954129,24897,,,
2954130,24897,,,
2954131,24897,,,
2954132,24897,,,
2954133,24897,,,
2954134,24897,,,
2954135,24897,,,
2954136,24897,,,
2954137,24897,,,
2954138,24897,,,
2954139,24897,,,
2954140,24897,,,
2954141,24897,,,
2954142,24897,,,
2954143,24897,,,
2954144,24897,,,
2954145,24897,,,
2954146,24897,,,
2954147,24897,,,
2954148,24897,,,
2954149,24897,,,
2954150,24897,,,
2954151,24897,,,
2954152,24897,,,
2954153,24897,,,
2954154,24897,,,
2954155,24897,,,
2954156,24897,,,
2954157,24897,,,
2954158,24897,,,
2954159,24897,,,
2954160,24897,,,
2954161,24897,,,
2954162,24897,,,
2954163,24897,,,
2954164,24897,,,
2954165,24897,,,
2954166,24897,,,
2954167,24897,,,
2954168,24897,,,
2954169,24897,,,
2954170,24897,,,
2954171,24897,,,
2954172,24897,,,
2954173,24897,,,
2954174,24897,,,
2954175,24897,,,
2954176,24897,,,
2954177,24897,,,
2954178,24897,,,
2954179,24897,,,
2954180,24897,,,
2954181,24897,,,
2954182,24897,,,
2954183,24897,,,
2954184,24897,,,
2954185,24897,,,
2954186,24897,,,
2954187,24897,,,
2954188,24897,,,
2954189,24897,,,
2954190,24897,,,
2954191,24897,,,
2954192,24897,,,
2954193,24897,,,
2954194,24897,,,
2954195,24897,,,
2954196,24897,,,
2954197,24897,,,
2954198,24897,,,
2954199,24897,,,
2954200,24897,,,
2954201,24897,,,
2954202,24897,,,
2954203,24897,,,
2954204,24897,,,
2954205,24897,,,
2954206,24897,,,
2954207,24897,,,
2954208,24897,,,
2954209,24897,,,
2954210,24897,,,
2954211,24897,,,
2954212,24897,,,
2954213,24897,,,
2954214,24897,,,
2954215,24897,,,
2954216,24897,,,
2954217,24897,,,
2954218,24897,,,
2954219,24897,,,
2954220,24897,,,
2954221,24897,,,
2954222,24897,,,
2954223,24897,,,
2954224,24897,,,
2954225,24897,,,
2954226,24897,,,
2954227,24897,,,
2954228,24897,,,
2954229,24897,,,
2954230,24897,,,
2954231,24897,,,
2954232,24897,,,
2954233,24897,,,
2954234,24897,,,
2954235,24897,,,
2954236,24897,,,
2954237,24897,,,
2954238,24897,,,
2954239,24897,,,
2954240,24897,,,
2954241,24897,,,
2954242,24897,,,
2954243,24897,,,
2954244,24897,,,
2954245,24897,,,
2954246,24897,,,
2954247,24897,,,
2954248,24897,,,
2954249,24897,,,
2954250,24897,,,
2954251,24897,,,
2954252,24897,,,
2954253,24897,,,
2954254,24897,,,
2954255,24897,,,
2954256,24897,,,
2954257,24897,,,
2954258,24897,,,
2954259,24897,,,
2954260,24897,,,
2954261,24897,,,
2954262,24897,,,
2954263,24897,,,
2954264,24897,,,
2954265,24897,,,
2954266,24897,,,
2954267,24897,,,
2954268,24897,,,
2954269,24897,,,
2954270,24897,,,
2954271,24897,,,
2954272,24897,,,
2954273,24897,,,
2954274,24897,,,
2954275,24897,,,
2954276,24897,,,
2954277,24897,,,
2954278,24897,,,
2954279,24897,,,
2954280,24897,,,
2954281,24897,,,
2954282,24897,,,
2954283,24897,,,
2954284,24897,,,
2954285,24897,,,
2954286,24897,,,
2954287,24897,,,
2954288,24897,,,
2954289,24897,,,
2954290,24897,,,
2954291,24897,,,
2954292,24897,,,
2954293,24897,,,
2954294,24897,,,
2954295,24897,,,
2954296,24897,,,
2954297,24897,,,
2954298,24897,,,
2954299,24897,,,
2954300,24897,,,
2954301,24897,,,
2954302,24897,,,
2954303,24897,,,
2954304,24897,,,
2954305,24897,,,
2954306,24897,,,
2954307,24897,,,
2954308,24897,,,
2954309,24897,,,
2954310,24897,,,
2954311,24897,,,
2954312,24897,,,
2954313,24897,,,
2954314,24897,,,
2954315,24897,,,
2954316,24897,,,
2954317,24897,,,
2954318,24897,,,
2954319,24897,,,
2954320,24897,,,
2954321,24897,,,
2954322,24897,,,
2954323,24897,,,
2954324,24897,,,
2954325,24897,,,
2954326,24897,,,
2954327,24897,,,
2954328,24897,,,
2954329,24897,,,
2954330,24897,,,
2954331,24897,,,
2954332,24897,,,
2954333,24897,,,
2954334,24897,,,
2954335,24897,,,
2954336,24897,,,
2954337,24897,,,
2954338,24897,,,
2954339,24897,,,
2954340,24897,,,
2954341,24897,,,
2954342,24897,,,
2954343,24897,,,
2954344,24897,,,
2954345,24897,,,
2954346,24897,,,
2954347,24897,,,
2954348,24897,,,
2954349,24897,,,
2954350,24897,,,
2954351,24897,,,
2954352,24897,,,
2954353,24897,,,
2954354,24897,,,
2954355,24897,,,
2954356,24897,,,
2954357,24897,,,
2954358,24897,,,
2954359,24897,,,
2954360,24897,,,
2954361,24897,,,
2954362,24897,,,
2954363,24897,,,
2954364,24897,,,
2954365,24897,,,
2954366,24897,,,
2954367,24897,,,
2954368,24897,,,
2954369,24897,,,
2954370,24897,,,
2954371,24897,,,
2954372,24897,,,
2954373,24897,,,
2954374,24897,,,
2954375,24897,,,
2954376,24897,,,
2954377,24897,,,
2954378,24897,,,
2954379,24897,,,
2954380,24897,,,
2954381,24897,,,
2954382,24897,,,
2954383,24897,,,
2954384,24897,,,
2954385,24897,,,
2954386,24897,,,
2954387,24897,,,
2954388,24897,,,
2954389,24897,,,
2954390,24897,,,
2954391,24897,,,
2954392,24897,,,
2954393,24897,,,
2954394,24897,,,
2954395,24897,,,
2954396,24897,,,
2954397,24897,,,
2954398,24897,,,
2954399,24897,,,
2954400,24897,,,
2954401,24897,,,
2954402,24897,,,
2954403,24897,,,
2954404,24897,,,
2954405,24897,,,
2954406,24897,,,
2954407,24897,,,
2954408,24897,,,
2954409,24897,,,
2954410,24897,,,
2954411,24897,,,
2954412,24897,,,
2954413,24897,,,
2954414,24897,,,
2954415,24897,,,
2954416,24897,,,
2954417,24897,,,
2954418,24897,,,
2954419,24897,,,
2954420,24897,,,
2954421,24897,,,
2954422,24897,,,
2954423,24897,,,
2954424,24897,,,
2954425,24897,,,
2954426,24897,,,
2954427,24897,,,
2954428,24897,,,
2954429,24897,,,
2954430,24897,,,
2954431,24897,,,
2954432,24897,,,
2954433,24897,,,
2954434,24897,,,
2954435,24897,,,
2954436,24897,,,
2954437,24897,,,
2954438,24897,,,
2954439,24897,,,
2954440,24897,,,
2954441,24897,,,
2954442,24897,,,
2954443,24897,,,
2954444,24897,,,
2954445,24897,,,
2954446,24897,,,
2954447,24897,,,
2954448,24897,,,
2954449,24897,,,
2954450,24897,,,
2954451,24897,,,
2954452,24897,,,
2954453,24897,,,
2954454,24897,,,
2954455,24897,,,
2954456,24897,,,
2954457,24897,,,
2954458,24897,,,
2954459,24897,,,
2954460,24897,,,
2954461,24897,,,
2954462,24897,,,
2954463,24897,,,
2954464,24897,,,
2954465,24897,,,
2954466,24897,,,
2954467,24897,,,
2954468,24897,,,
2954469,24897,,,
2954470,24897,,,
2954471,24897,,,
2954472,24897,,,
2954473,24897,,,
2954474,24897,,,
2954475,24897,,,
2954476,24897,,,
2954477,24897,,,
2954478,24897,,,
2954479,24897,,,
2954480,24897,,,
2954481,24897,,,
2954482,24897,,,
2954483,24897,,,
2954484,24897,,,
2954485,24897,,,
2954486,24897,,,
2954487,24897,,,
2954488,24897,,,
2954489,24897,,,
2954490,24897,,,
2954491,24897,,,
2954492,24897,M. Turner - turnemy01,W. Carter - cartewe01,C. White - whiteco01
2954493,24897,,,
2954494,24897,,,
2954495,24897,,,
2954496,24897,,,
2954497,24897,,,
2954498,24897,,,
2954499,24897,,,
2954500,24897,,,
2954501,24897,,,
2954502,24897,,,
2954503,24897,,,
2954504,24897,,,
2954505,24897,,,
2954506,24897,,,
2954507,24897,,,
2954508,24897,,,
2954509,24897,,,
2954510,24897,,,
2954511,24897,,,
2954512,24897,,,
2954513,24897,,,
2954514,24897,,,
2954515,24897,,,
2954516,24897,,,
2954517,24897,,,
2954518,24897,,,
2954519,24897,,,
2954520,24897,,,
2954521,24897,,,
2954522,24897,,,
2954523,24897,,,
2954524,24897,,,
2954525,24897,,,
2954526,24897,,,
2954527,24897,,,
2954528,24897,,,
2954529,24897,,,
2954530,24897,,,
2954531,24897,,,
2954532,24897,,,
2954533,24897,,,
2954534,24897,,,
2954535,24897,,,
2954536,24897,,,
2954537,24897,,,
2954538,24897,,,
2954539,24897,,,
2954540,24897,,,
2954541,24897,,,
2954542,24897,,,
2954543,24897,,,
2954544,24897,,,
2954545,24897,,,
2954546,24897,,,
2954547,24897,,,
2954548,24897,,,
2954549,24897,,,
2954550,24897,,,
2954551,24897,,,
2954552,24897,,,
2954553,24897,,,
2954554,24897,,,
2954555,24897,,,
2954556,24897,,,
2954557,24897,,,
2954558,24897,,,
2954559,24897,,,
2954560,24897,,,
2954561,24897,,,
2954562,24897,,,
2954563,24897,,,
2954564,24897,,,
2954565,24897,,,
2954566,24897,,,
2954567,24897,,,
2954568,24897,,,
2954569,24897,,,
2954570,24897,,,
2954571,24897,,,
2954572,24897,,,
2954573,24897,,,
2954574,24897,,,
2954575,24897,,,
2954576,24897,,,
2954577,24897,,,
2954578,24897,,,
2954579,24897,,,
2954580,24897,,,
2954581,24897,,,
2954582,24897,,,
2954583,24897,,,
2954584,24897,D. Sabonis - sabondo01,L. Markkanen - markkla01,D. McDermott - mcderdo01
2954585,24897,,,
2954586,24897,,,
2954587,24897,,,
2954588,24897,,,
2954589,24897,,,
2954590,24897,,,
2954591,24897,,,
2954592,24897,,,
2954593,24897,,,
2954594,24897,,,
2954595,24897,,,
2954596,24897,,,
2954597,24897,,,
2954598,24897,,,
2954599,24897,,,
2954600,24897,,,
2954601,24897,,,
2954602,24897,,,
2954603,24897,,,
2954604,24897,,,
2954605,24897,,,
2954606,24897,,,
2954607,24897,,,
2954608,24897,,,
2954609,24897,,,
2954610,24897,,,
2954611,24897,,,
2954612,24897,,,
2954613,24897,,,
2954614,24897,,,
2954615,24897,,,
2954616,24897,,,
2954617,24897,,,
2954618,24897,,,
2954619,24897,,,
2954620,24897,,,
2954621,24897,,,
2954622,24897,,,
2954623,24897,,,
2954624,24897,,,
2954625,24897,,,
2954626,24897,,,
2954627,24897,,,
2954628,24897,,,
2954629,24897,,,
2954630,24897,,,
2954631,24897,,,
2954632,24897,,,
2954633,24897,,,
2954634,24897,,,
2954635,24897,,,
2954636,24897,,,
2954637,24897,,,
2954638,24897,,,
2954639,24897,,,
2954640,24897,,,
2954641,24897,,,
2954642,24897,,,
2954643,24897,,,
2954644,24897,,,
2954645,24897,,,
2954646,24897,,,
2954647,24897,,,
2954648,24897,,,
2954649,24897,,,
2954650,24897,,,
2954651,24897,,,
2954652,24897,,,
2954653,24897,,,
2954654,24897,,,
2954655,24897,,,
2954656,24897,,,
2954657,24897,,,
2954658,24897,,,
2954659,24897,,,
2954660,24897,,,
2954661,24897,,,
2954662,24897,,,
2954663,24897,,,
2954664,24897,,,
2954665,24897,,,
2954666,24897,,,
2954667,24897,,,
2954668,24897,,,
2954669,24897,,,
2954670,24897,,,
2954671,24897,,,
2954672,24897,,,
2954673,24897,,,
2954674,24897,,,
2954675,24897,,,
2954676,24897,,,
2954677,24897,,,
2954678,24897,,,
2954679,24897,,,
2954680,24897,,,
2954681,24897,,,
2954682,24897,,,
2954683,24897,,,
2954684,24897,,,
2954685,24897,,,
2954686,24897,,,
2954687,24897,,,
2954688,24897,,,
2954689,24897,,,
2954690,24897,,,
2954691,24897,,,
2954692,24897,,,
2954693,24897,,,
2954694,24897,,,
2954695,24897,,,
2954696,24897,,,
2954697,24897,,,
2954698,24897,,,
2954699,24897,,,
2954700,24897,,,
2954701,24897,,,
2954702,24897,,,
2954703,24897,,,
2954704,24897,,,
2954705,24897,,,
2954706,24897,,,
2954707,24897,,,
2954708,24897,,,
2954709,24897,,,
2954710,24897,,,
2954711,24897,,,
2954712,24897,,,
2954713,24897,,,
2954714,24897,,,
2954715,24897,,,
2954716,24897,,,
2954717,24897,,,
2954718,24897,,,
2954719,24897,,,
2954720,24897,,,
2954721,24897,,,
2954722,24897,,,
2954723,24897,,,
2954724,24897,,,
2954725,24897,,,
2954726,24897,,,
2954727,24897,,,
2954728,24897,,,
2954729,24897,,,
2954730,24897,,,
2954731,24897,,,
2954732,24897,,,
2954733,24897,,,
2954734,24897,,,
2954735,24897,,,
2954736,24897,,,
2954737,24897,,,
2954738,24897,,,
2954739,24897,,,
2954740,24897,,,
2954741,24897,,,
2954742,24897,,,
2954743,24897,,,
2954744,24897,,,
2954745,24897,,,
2954746,24897,,,
2954747,24897,,,
2954748,24897,,,
2954749,24897,,,
2954750,24897,,,
2954751,24897,,,
2954752,24897,,,
2954753,24897,,,
2954754,24897,,,
2954755,24897,,,
2954756,24897,,,
2954757,24897,,,
2954758,24897,,,
2954759,24897,,,
2954760,24897,,,
2954761,24897,,,
2954762,24897,,,
2954763,24897,,,
2954764,24897,,,
2954765,24897,,,
2954766,24897,,,
2954767,24897,,,
2954768,24897,,,
2954769,24897,,,
2954770,24897,,,
2954771,24897,,,
2954772,24897,,,
2954773,24897,,,
2954774,24897,,,
2954775,24897,,,
2954776,24897,,,
2954777,24897,,,
2954778,24897,,,
2954779,24897,,,
2954780,24897,,,
2954781,24897,,,
2954782,24897,,,
2954783,24897,,,
2954784,24897,,,
2954785,24897,,,
2954786,24897,,,
2954787,24897,,,
2954788,24897,,,
2954789,24897,,,
2954790,24897,,,
2954791,24897,,,
2954792,24897,,,
2954793,24897,,,
2954794,24897,,,
2954795,24897,,,
2954796,24897,,,
2954797,24897,,,
2954798,24897,,,
2954799,24897,,,
2954800,24897,,,
2954801,24897,,,
2954802,24897,,,
2954803,24897,,,
2954804,24897,,,
2954805,24897,,,
2954806,24897,,,
2954807,24897,,,
2954808,24897,,,
2954809,24897,,,
2954810,24897,,,
2954811,24897,,,
2954812,24897,,,
2954813,24897,,,
2954814,24897,,,
2954815,24897,,,
2954816,24897,,,
2954817,24897,,,
2954818,24897,,,
2954819,24897,,,
2954820,24897,,,
2954821,24897,,,
2954822,24897,,,
2954823,24897,,,
2954824,24897,,,
2954825,24897,,,
2954826,24897,,,
2954827,24897,,,
2954828,24897,,,
2954829,24897,,,
2954830,24897,,,
2954831,24897,,,
2954832,24897,,,
2954833,24897,,,
2954834,24897,,,
2954835,24897,,,
2954836,24897,,,
2954837,24897,,,
2954838,24897,,,
2954839,24897,,,
2954840,24897,,,
2954841,24897,,,
2954842,24897,,,
2954843,24897,,,
2954844,24897,,,
2954845,24897,,,
2954846,24897,,,
2954847,24897,,,
2954848,24897,,,
2954849,24897,,,
2954850,24897,,,
2954851,24897,,,
2954852,24897,,,
2954853,24897,,,
2954854,24897,,,
2954855,24897,,,
2954856,24897,,,
2954857,24897,,,
2954858,24897,,,
2954859,24897,,,
2954860,24897,,,
2954861,24897,,,
2954862,24897,,,
2954863,24897,,,
2954864,24897,,,
2954865,24897,,,
2954866,24897,,,
2954867,24897,,,
2954868,24897,,,
2954869,24897,,,
2954870,24897,,,
2954871,24897,,,
2954872,24897,,,
2954873,24897,,,
2954874,24897,,,
2954875,24897,,,
2954876,24897,,,
2954877,24897,,,
2954878,24897,,,
2954879,24897,,,
2954880,24897,,,
2954881,24897,,,
2954882,24897,,,
2954883,24897,,,
2954884,24897,,,
2954885,24897,,,
2954886,24897,,,
2954887,24897,,,
2954888,24897,,,
2954889,24897,,,
2954890,24897,,,
2954891,24897,,,
2954892,24897,,,
2954893,24897,,,
2954894,24897,,,
2954895,24897,,,
2954896,24897,,,
2954897,24897,,,
2954898,24897,,,
2954899,24897,,,
2954900,24897,,,
2954901,24897,,,
2954902,24897,,,
2954903,24897,,,
2954904,24897,,,
2954905,24897,,,
2954906,24897,,,
2954907,24897,,,
2954908,24897,,,
2954909,24897,,,
2954910,24897,,,
2954911,24897,,,
2954912,24897,,,
2954913,24897,,,
2954914,24897,,,
2954915,24897,,,
2954916,24897,,,
2954917,24897,,,
2954918,24897,,,
2954919,24897,,,
2954920,24897,,,
2954921,24897,,,
2954922,24897,,,
2954923,24897,,,
2954924,24897,,,
2954925,24897,,,
2954926,24897,,,
2954927,24897,,,
2954928,24897,,,
2954929,24897,,,
2954930,24897,,,
2954931,24897,,,
2954932,24897,,,
2954933,24897,,,
2954934,24897,,,
2954935,24897,,,
2954936,24897,,,
2954937,24897,,,
2954938,24897,,,
2954939,24897,,,
2954940,24897,,,
2954941,24897,,,
2954942,24897,,,
2954943,24897,,,
2954944,24897,,,
2954945,24897,,,
2954946,24897,,,
2954947,24897,,,
2954948,24897,,,
2954949,24897,,,
2954950,24897,,,
2954951,24897,,,
2954952,24897,,,
2954953,24897,,,
2954954,24897,,,
2954955,24897,,,
2954956,24897,,,
2954957,24897,,,
2954958,24897,,,
2954959,24897,,,
2954960,24897,,,
2954961,24897,,,
2954962,24897,,,
2954963,24897,,,
2954964,24897,,,
2954965,24897,,,
2954966,24897,,,
2954967,24897,,,
2954968,24897,,,
2954969,24897,,,
2954970,24897,,,
2954971,24897,,,
2954972,24897,,,
2954973,24897,,,
2954974,24897,,,
2954975,24897,,,
2954976,24897,,,
2954977,24897,A. Baynes - baynear01,L. Aldridge - aldrila01,F. VanVleet - vanvlfr01
2954978,24897,,,
2954979,24897,,,
2954980,24897,,,
2954981,24897,,,
2954982,24897,,,
2954983,24897,,,
2954984,24897,,,
2954985,24897,,,
2954986,24897,,,
2954987,24897,,,
2954988,24897,,,
2954989,24897,,,
2954990,24897,,,
2954991,24897,,,
2954992,24897,,,
2954993,24897,,,
2954994,24897,,,
2954995,24897,,,
2954996,24897,,,
2954997,24897,,,
2954998,24897,,,
2954999,24897,,,
2955000,24897,,,
2955001,24897,,,
2955002,24897,,,
2955003,24897,,,
2955004,24897,,,
2955005,24897,,,
2955006,24897,,,
2955007,24897,,,
2955008,24897,,,
2955009,24897,,,
2955010,24897,,,
2955011,24897,,,
2955012,24897,,,
2955013,24897,,,
2955014,24897,,,
2955015,24897,,,
2955016,24897,,,
2955017,24897,,,
2955018,24897,,,
2955019,24897,,,
2955020,24897,,,
2955021,24897,,,
2955022,24897,,,
2955023,24897,,,
2955024,24897,,,
2955025,24897,,,
2955026,24897,,,
2955027,24897,,,
2955028,24897,,,
2955029,24897,,,
2955030,24897,,,
2955031,24897,,,
2955032,24897,,,
2955033,24897,,,
2955034,24897,,,
2955035,24897,,,
2955036,24897,,,
2955037,24897,,,
2955038,24897,,,
2955039,24897,,,
2955040,24897,,,
2955041,24897,,,
2955042,24897,,,
2955043,24897,,,
2955044,24897,,,
2955045,24897,,,
2955046,24897,,,
2955047,24897,,,
2955048,24897,,,
2955049,24897,,,
2955050,24897,,,
2955051,24897,,,
2955052,24897,,,
2955053,24897,,,
2955054,24897,,,
2955055,24897,,,
2955056,24897,,,
2955057,24897,,,
2955058,24897,,,
2955059,24897,,,
2955060,24897,,,
2955061,24897,,,
2955062,24897,,,
2955063,24897,,,
2955064,24897,,,
2955065,24897,,,
2955066,24897,,,
2955067,24897,,,
2955068,24897,,,
2955069,24897,,,
2955070,24897,,,
2955071,24897,,,
2955072,24897,,,
2955073,24897,,,
2955074,24897,,,
2955075,24897,,,
2955076,24897,,,
2955077,24897,,,
2955078,24897,,,
2955079,24897,,,
2955080,24897,,,
2955081,24897,,,
2955082,24897,,,
2955083,24897,,,
2955084,24897,,,
2955085,24897,,,
2955086,24897,,,
2955087,24897,,,
2955088,24897,,,
2955089,24897,,,
2955090,24897,,,
2955091,24897,,,
2955092,24897,,,
2955093,24897,,,
2955094,24897,,,
2955095,24897,,,
2955096,24897,,,
2955097,24897,,,
2955098,24897,,,
2955099,24897,,,
2955100,24897,,,
2955101,24897,,,
2955102,24897,,,
2955103,24897,,,
2955104,24897,,,
2955105,24897,,,
2955106,24897,,,
2955107,24897,,,
2955108,24897,,,
2955109,24897,,,
2955110,24897,,,
2955111,24897,,,
2955112,24897,,,
2955113,24897,,,
2955114,24897,,,
2955115,24897,,,
2955116,24897,,,
2955117,24897,,,
2955118,24897,,,
2955119,24897,,,
2955120,24897,,,
2955121,24897,,,
2955122,24897,,,
2955123,24897,,,
2955124,24897,,,
2955125,24897,,,
2955126,24897,,,
2955127,24897,,,
2955128,24897,,,
2955129,24897,,,
2955130,24897,,,
2955131,24897,,,
2955132,24897,,,
2955133,24897,,,
2955134,24897,,,
2955135,24897,,,
2955136,24897,,,
2955137,24897,,,
2955138,24897,,,
2955139,24897,,,
2955140,24897,,,
2955141,24897,,,
2955142,24897,,,
2955143,24897,,,
2955144,24897,,,
2955145,24897,,,
2955146,24897,,,
2955147,24897,,,
2955148,24897,,,
2955149,24897,,,
2955150,24897,,,
2955151,24897,,,
2955152,24897,,,
2955153,24897,,,
2955154,24897,,,
2955155,24897,,,
2955156,24897,,,
2955157,24897,,,
2955158,24897,,,
2955159,24897,,,
2955160,24897,,,
2955161,24897,,,
2955162,24897,,,
2955163,24897,,,
2955164,24897,,,
2955165,24897,,,
2955166,24897,,,
2955167,24897,,,
2955168,24897,,,
2955169,24897,,,
2955170,24897,,,
2955171,24897,,,
2955172,24897,,,
2955173,24897,,,
2955174,24897,,,
2955175,24897,,,
2955176,24897,,,
2955177,24897,,,
2955178,24897,,,
2955179,24897,,,
2955180,24897,,,
2955181,24897,,,
2955182,24897,,,
2955183,24897,,,
2955184,24897,,,
2955185,24897,,,
2955186,24897,,,
2955187,24897,,,
2955188,24897,,,
2955189,24897,,,
2955190,24897,,,
2955191,24897,,,
2955192,24897,,,
2955193,24897,,,
2955194,24897,,,
2955195,24897,,,
2955196,24897,,,
2955197,24897,,,
2955198,24897,,,
2955199,24897,,,
2955200,24897,,,
2955201,24897,,,
2955202,24897,,,
2955203,24897,,,
2955204,24897,,,
2955205,24897,,,
2955206,24897,,,
2955207,24897,,,
2955208,24897,,,
2955209,24897,,,
2955210,24897,,,
2955211,24897,,,
2955212,24897,,,
2955213,24897,,,
2955214,24897,,,
2955215,24897,,,
2955216,24897,,,
2955217,24897,,,
2955218,24897,,,
2955219,24897,,,
2955220,24897,,,
2955221,24897,,,
2955222,24897,,,
2955223,24897,,,
2955224,24897,,,
2955225,24897,,,
2955226,24897,,,
2955227,24897,,,
2955228,24897,,,
2955229,24897,,,
2955230,24897,,,
2955231,24897,,,
2955232,24897,,,
2955233,24897,,,
2955234,24897,,,
2955235,24897,,,
2955236,24897,,,
2955237,24897,,,
2955238,24897,,,
2955239,24897,,,
2955240,24897,,,
2955241,24897,,,
2955242,24897,,,
2955243,24897,,,
2955244,24897,,,
2955245,24897,,,
2955246,24897,,,
2955247,24897,,,
2955248,24897,,,
2955249,24897,,,
2955250,24897,,,
2955251,24897,,,
2955252,24897,,,
2955253,24897,,,
2955254,24897,,,
2955255,24897,,,
2955256,24897,,,
2955257,24897,,,
2955258,24897,,,
2955259,24897,,,
2955260,24897,,,
2955261,24897,,,
2955262,24897,,,
2955263,24897,,,
2955264,24897,,,
2955265,24897,,,
2955266,24897,,,
2955267,24897,,,
2955268,24897,,,
2955269,24897,,,
2955270,24897,,,
2955271,24897,,,
2955272,24897,,,
2955273,24897,,,
2955274,24897,,,
2955275,24897,,,
2955276,24897,,,
2955277,24897,,,
2955278,24897,,,
2955279,24897,,,
2955280,24897,,,
2955281,24897,,,
2955282,24897,,,
2955283,24897,,,
2955284,24897,,,
2955285,24897,,,
2955286,24897,,,
2955287,24897,,,
2955288,24897,,,
2955289,24897,,,
2955290,24897,,,
2955291,24897,,,
2955292,24897,,,
2955293,24897,,,
2955294,24897,,,
2955295,24897,,,
2955296,24897,,,
2955297,24897,,,
2955298,24897,,,
2955299,24897,,,
2955300,24897,,,
2955301,24897,,,
2955302,24897,,,
2955303,24897,,,
2955304,24897,,,
2955305,24897,,,
2955306,24897,,,
2955307,24897,,,
2955308,24897,,,
2955309,24897,,,
2955310,24897,,,
2955311,24897,,,
2955312,24897,,,
2955313,24897,,,
2955314,24897,,,
2955315,24897,,,
2955316,24897,,,
2955317,24897,,,
2955318,24897,,,
2955319,24897,,,
2955320,24897,,,
2955321,24897,,,
2955322,24897,,,
2955323,24897,,,
2955324,24897,,,
2955325,24897,,,
2955326,24897,,,
2955327,24897,,,
2955328,24897,,,
2955329,24897,,,
2955330,24897,,,
2955331,24897,,,
2955332,24897,,,
2955333,24897,,,
2955334,24897,,,
2955335,24897,,,
2955336,24897,,,
2955337,24897,,,
2955338,24897,,,
2955339,24897,,,
2955340,24897,,,
2955341,24897,,,
2955342,24897,,,
2955343,24897,,,
2955344,24897,,,
2955345,24897,,,
2955346,24897,,,
2955347,24897,,,
2955348,24897,,,
2955349,24897,,,
2955350,24897,,,
2955351,24897,,,
2955352,24897,,,
2955353,24897,,,
2955354,24897,,,
2955355,24897,,,
2955356,24897,,,
2955357,24897,,,
2955358,24897,,,
2955359,24897,,,
2955360,24897,,,
2955361,24897,,,
2955362,24897,,,
2955363,24897,,,
2955364,24897,,,
2955365,24897,,,
2955366,24897,,,
2955367,24897,,,
2955368,24897,,,
2955369,24897,,,
2955370,24897,,,
2955371,24897,,,
2955372,24897,,,
2955373,24897,,,
2955374,24897,,,
2955375,24897,,,
2955376,24897,,,
2955377,24897,,,
2955378,24897,,,
2955379,24897,,,
2955380,24897,,,
2955381,24897,,,
2955382,24897,,,
2955383,24897,,,
2955384,24897,,,
2955385,24897,,,
2955386,24897,,,
2955387,24897,,,
2955388,24897,,,
2955389,24897,,,
2955390,24897,,,
2955391,24897,,,
2955392,24897,,,
2955393,24897,,,
2955394,24897,,,
2955395,24897,,,
2955396,24897,,,
2955397,24897,,,
2955398,24897,,,
2955399,24897,,,
2955400,24897,,,
2955401,24897,,,
2955402,24897,,,
2955403,24897,,,
2955404,24897,,,
2955405,24897,,,
2955406,24897,,,
2955407,24897,,,
2955408,24897,,,
2955409,24897,,,
2955410,24897,,,
2955411,24897,,,
2955412,24897,,,
